query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_TRAINING_0381	NIL0147	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0382	NIL0148	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_0383	E0061302	PER	NW	N	N	N
EDL14_ENG_TRAINING_0384	E0466642	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_0385	NIL0114	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0386	E0728690	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0387	E0213705	PER	WB	N	N	N
EDL14_ENG_TRAINING_0388	E0622718	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0389	E0679687	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0390	NIL0149	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0391	E0240539	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0392	NIL0150	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0393	E0173174	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0394	NIL0151	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0395	E0074344	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0396	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_0397	NIL0152	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0398	E0731167	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0399	E0318992	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0400	E0423325	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_0401	NIL0153	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0402	NIL0016	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0403	NIL0154	PER	NW	N	N	N
EDL14_ENG_TRAINING_0404	NIL0155	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0405	NIL0041	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0406	E0037522	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0407	E0570810	PER	NW	N	N	N
EDL14_ENG_TRAINING_0408	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_0409	E0281103	PER	NW	N	N	N
EDL14_ENG_TRAINING_0410	NIL0156	PER	WB	N	Y	N
EDL14_ENG_TRAINING_0411	NIL0141	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0412	E0382751	PER	NW	N	N	N
EDL14_ENG_TRAINING_0413	NIL0157	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0414	E0396272	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0415	NIL0158	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0416	NIL0159	PER	NW	N	N	N
EDL14_ENG_TRAINING_0417	E0768568	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0418	NIL0022	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0419	E0240539	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0420	E0228266	PER	DF	N	N	N
EDL14_ENG_TRAINING_0421	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0422	NIL0160	PER	NW	N	N	N
EDL14_ENG_TRAINING_0423	E0419409	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0424	NIL0161	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0425	NIL0136	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0426	E0716400	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0427	NIL0162	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0428	E0397283	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0429	E0641805	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0430	E0474403	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0431	E0704607	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0432	NIL0163	PER	WB	N	N	Y
EDL14_ENG_TRAINING_0433	NIL0164	PER	DF	N	N	N
EDL14_ENG_TRAINING_0434	NIL0165	PER	DF	N	N	N
EDL14_ENG_TRAINING_0435	E0600934	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0436	E0258506	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0437	E0241006	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0438	NIL0166	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0439	E0372346	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0440	NIL0167	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0441	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0442	E0679687	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0443	NIL0169	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0444	NIL0170	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0445	E0693832	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0446	E0651632	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_0447	NIL0071	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0448	E0673722	PER	DF	N	N	N
EDL14_ENG_TRAINING_0449	E0100324	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0450	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0451	E0777095	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0452	E0126705	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0453	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0454	E0748134	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0455	E0357690	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0456	E0177088	PER	NW	N	N	N
EDL14_ENG_TRAINING_0457	NIL0171	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0458	E0373300	PER	WB	N	Y	N
EDL14_ENG_TRAINING_0459	E0742859	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_0460	E0620264	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0461	NIL0145	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_0462	NIL0172	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0463	E0324804	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0464	E0431624	PER	NW	N	N	N
EDL14_ENG_TRAINING_0465	E0162833	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0466	NIL0173	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0467	NIL0174	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0468	E0076734	PER	NW	N	N	N
EDL14_ENG_TRAINING_0469	NIL0175	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0470	E0595006	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0471	E0193859	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0472	NIL0176	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0473	E0704607	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0474	E0682398	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0475	E0496842	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0476	NIL0177	PER	NW	N	N	N
EDL14_ENG_TRAINING_0477	NIL0028	PER	WB	N	Y	N
EDL14_ENG_TRAINING_0478	NIL0178	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0479	E0585369	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0480	NIL0179	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0481	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0482	E0599374	PER	NW	N	N	N
EDL14_ENG_TRAINING_0483	NIL0180	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0484	E0127848	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0485	E0819060	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0486	E0689220	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0487	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_0488	NIL0181	PER	WB	N	N	N
EDL14_ENG_TRAINING_0489	NIL0182	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0490	NIL0183	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0491	E0378874	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0492	E0625376	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0493	NIL0172	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0494	E0253605	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0495	E0362527	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0496	E0824843	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0497	NIL0184	PER	WB	N	Y	N
EDL14_ENG_TRAINING_0498	E0259840	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0499	E0299270	PER	NW	N	N	N
EDL14_ENG_TRAINING_0500	E0202997	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0501	NIL0185	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0502	E0161565	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0503	E0620294	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0504	E0589646	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0505	E0491897	PER	WB	N	N	N
EDL14_ENG_TRAINING_0506	E0670955	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0507	E0398704	PER	WB	N	N	N
EDL14_ENG_TRAINING_0508	E0029821	PER	NW	N	N	N
EDL14_ENG_TRAINING_0509	E0670955	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_0510	E0365039	PER	DF	N	N	N
EDL14_ENG_TRAINING_0511	NIL0186	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0512	E0202997	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0513	NIL0187	PER	WB	N	N	N
EDL14_ENG_TRAINING_0514	E0039758	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0515	NIL0188	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0516	NIL0144	PER	WB	N	Y	N
EDL14_ENG_TRAINING_0517	E0735390	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_0518	E0033786	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0519	E0566375	PER	DF	N	N	N
EDL14_ENG_TRAINING_0520	NIL0189	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0521	NIL0190	PER	DF	N	N	N
EDL14_ENG_TRAINING_0522	NIL0191	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0523	NIL0192	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0524	E0124796	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0525	E0145816	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0526	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_0527	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0528	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_0529	E0277375	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0530	NIL0193	ORG	NW	Y	Y	Y
EDL14_ENG_TRAINING_0531	E0240539	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0532	NIL0194	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0533	E0530900	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0534	E0594272	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_0535	E0146319	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0536	NIL0117	ORG	WB	Y	Y	Y
EDL14_ENG_TRAINING_0537	NIL0042	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0538	NIL0111	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_0539	NIL0047	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0540	E0673722	PER	DF	N	N	N
EDL14_ENG_TRAINING_0541	NIL0183	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0542	E0620294	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0543	NIL0195	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_0544	E0182788	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0545	NIL0083	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0546	E0670955	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0547	NIL0196	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0548	NIL0197	PER	WB	N	N	N
EDL14_ENG_TRAINING_0549	NIL0026	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0550	NIL0145	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0551	E0729165	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0552	NIL0198	PER	WB	N	N	Y
EDL14_ENG_TRAINING_0553	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0554	E0371873	PER	DF	N	N	N
EDL14_ENG_TRAINING_0555	E0530900	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0556	NIL0199	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0557	NIL0200	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0558	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0559	E0513100	PER	NW	N	N	N
EDL14_ENG_TRAINING_0560	NIL0201	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0561	NIL0202	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0562	NIL0114	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0563	E0762261	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0564	E0606798	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0565	E0673722	PER	DF	N	N	N
EDL14_ENG_TRAINING_0566	E0150648	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0567	E0146197	PER	WB	N	N	N
EDL14_ENG_TRAINING_0568	NIL0203	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_0569	NIL0204	PER	WB	N	N	N
EDL14_ENG_TRAINING_0570	NIL0205	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0571	NIL0044	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0572	E0305657	PER	DF	N	N	N
EDL14_ENG_TRAINING_0573	NIL0179	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0574	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0575	E0232152	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0576	E0585369	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0577	E0305657	PER	DF	N	N	N
EDL14_ENG_TRAINING_0578	E0481877	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0579	E0094353	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0580	E0695117	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0581	NIL0021	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0582	NIL0161	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0583	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0584	E0102536	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0585	NIL0004	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0586	NIL0206	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0587	E0642272	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_0588	NIL0053	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0589	E0505048	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0590	NIL0041	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0591	E0668453	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0592	E0597463	PER	NW	N	N	N
EDL14_ENG_TRAINING_0593	NIL0207	PER	NW	N	N	N
EDL14_ENG_TRAINING_0594	E0597463	PER	NW	N	N	N
EDL14_ENG_TRAINING_0595	E0550909	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0596	E0770805	PER	NW	N	N	N
EDL14_ENG_TRAINING_0597	E0047186	PER	DF	N	N	N
EDL14_ENG_TRAINING_0598	E0127848	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0599	NIL0008	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0600	E0806124	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0601	NIL0208	PER	NW	N	N	N
EDL14_ENG_TRAINING_0602	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_0603	NIL0209	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0604	E0088207	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0605	NIL0134	PER	NW	N	N	N
EDL14_ENG_TRAINING_0606	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_0607	E0228303	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0608	NIL0210	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0609	E0603984	PER	DF	N	N	N
EDL14_ENG_TRAINING_0610	NIL0211	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0611	E0541963	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0612	NIL0199	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0613	NIL0098	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_0614	E0440272	GPE	NW	Y	N	N
EDL14_ENG_TRAINING_0615	NIL0010	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0616	E0357690	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0617	NIL0212	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0618	E0620264	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0619	E0339633	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0620	E0779505	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0621	NIL0213	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0622	E0127848	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0623	E0202997	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0624	E0769835	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_0625	NIL0214	PER	WB	N	N	N
EDL14_ENG_TRAINING_0626	E0242465	PER	DF	N	N	N
EDL14_ENG_TRAINING_0627	NIL0215	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0628	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0629	E0382887	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0630	E0705139	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_0631	E0094353	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_0632	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0633	E0555685	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0634	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_0635	E0716400	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0636	E0119168	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0637	E0375368	PER	DF	N	N	N
EDL14_ENG_TRAINING_0638	NIL0216	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0639	E0467057	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0640	NIL0217	PER	NW	N	N	N
EDL14_ENG_TRAINING_0641	E0312888	PER	NW	N	N	N
EDL14_ENG_TRAINING_0642	NIL0218	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0643	NIL0074	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0644	E0416143	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0645	NIL0219	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0646	E0378874	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0647	E0463142	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0648	E0314883	PER	DF	N	N	N
EDL14_ENG_TRAINING_0649	E0686996	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0650	E0500782	PER	DF	N	N	N
EDL14_ENG_TRAINING_0651	E0385411	PER	NW	N	N	N
EDL14_ENG_TRAINING_0652	E0044995	PER	NW	N	N	N
EDL14_ENG_TRAINING_0653	NIL0114	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0654	E0373950	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0655	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0656	E0263422	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0657	NIL0056	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0658	NIL0220	PER	WB	N	N	N
EDL14_ENG_TRAINING_0659	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_0660	NIL0221	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_0661	E0009387	PER	NW	N	N	N
EDL14_ENG_TRAINING_0662	NIL0222	PER	WB	Y	N	N
EDL14_ENG_TRAINING_0663	E0026560	PER	WB	N	N	N
EDL14_ENG_TRAINING_0664	NIL0223	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_0665	E0172298	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0666	E0692831	PER	DF	N	N	N
EDL14_ENG_TRAINING_0667	NIL0224	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0668	E0642032	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0669	NIL0225	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0670	NIL0226	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0671	E0541963	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0672	E0038977	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0673	NIL0227	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0674	E0428472	PER	NW	N	N	N
EDL14_ENG_TRAINING_0675	E0382887	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0676	E0506233	PER	DF	N	N	N
EDL14_ENG_TRAINING_0677	NIL0228	PER	DF	N	N	N
EDL14_ENG_TRAINING_0678	E0202997	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_0679	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_0680	E0687399	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0681	E0693832	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0682	NIL0229	PER	NW	N	N	N
EDL14_ENG_TRAINING_0683	E0642032	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_0684	E0047206	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0685	NIL0230	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0686	NIL0051	GPE	WB	N	N	N
EDL14_ENG_TRAINING_0687	E0105368	PER	NW	N	N	N
EDL14_ENG_TRAINING_0688	E0241006	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_0689	NIL0231	PER	DF	N	N	N
EDL14_ENG_TRAINING_0690	E0769835	ORG	DF	N	N	N
EDL14_ENG_TRAINING_0691	NIL0003	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0692	E0397283	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0693	E0269274	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0694	NIL0232	PER	NW	N	N	N
EDL14_ENG_TRAINING_0695	NIL0233	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0696	NIL0234	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0697	E0564946	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_0698	NIL0235	PER	NW	N	N	Y
EDL14_ENG_TRAINING_0699	E0779655	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0700	E0640682	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0701	E0151231	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0702	NIL0236	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0703	E0369645	PER	NW	N	N	N
EDL14_ENG_TRAINING_0704	NIL0237	PER	DF	N	N	N
EDL14_ENG_TRAINING_0705	NIL0238	PER	DF	N	N	N
EDL14_ENG_TRAINING_0706	E0078224	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0707	E0397283	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0708	E0607903	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0709	E0057790	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0710	E0253605	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0711	NIL0116	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0712	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0713	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0714	NIL0097	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0715	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0716	E0484606	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0717	E0033739	PER	NW	N	N	N
EDL14_ENG_TRAINING_0718	E0790879	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0719	NIL0239	PER	NW	N	N	N
EDL14_ENG_TRAINING_0720	NIL0170	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0721	NIL0240	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0722	E0561046	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0723	NIL0071	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0724	NIL0241	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_0725	NIL0118	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0726	E0761408	PER	NW	N	N	N
EDL14_ENG_TRAINING_0727	NIL0118	PER	DF	N	N	N
EDL14_ENG_TRAINING_0728	E0525761	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_0729	NIL0242	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0730	NIL0243	PER	NW	N	Y	N
EDL14_ENG_TRAINING_0731	E0739132	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0732	E0588022	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0733	E0570810	PER	NW	N	N	N
EDL14_ENG_TRAINING_0734	NIL0244	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_0735	E0644153	PER	WB	N	N	N
EDL14_ENG_TRAINING_0736	E0231998	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0737	NIL0245	PER	NW	N	N	N
EDL14_ENG_TRAINING_0738	E0308258	PER	NW	N	N	N
EDL14_ENG_TRAINING_0739	E0773603	PER	NW	N	N	N
EDL14_ENG_TRAINING_0740	NIL0246	PER	DF	N	N	N
EDL14_ENG_TRAINING_0741	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0742	E0718219	ORG	NW	N	N	N
EDL14_ENG_TRAINING_0743	E0692831	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0744	E0112069	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0745	E0029668	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_0746	E0637961	GPE	DF	N	N	N
EDL14_ENG_TRAINING_0747	NIL0247	PER	DF	N	N	N
EDL14_ENG_TRAINING_0748	E0265466	PER	DF	N	N	N
EDL14_ENG_TRAINING_0749	E0642555	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_0750	E0542668	PER	DF	N	Y	N
EDL14_ENG_TRAINING_0751	NIL0085	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_0752	NIL0248	PER	NW	Y	N	N
EDL14_ENG_TRAINING_0753	NIL0008	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0754	NIL0247	PER	DF	N	N	N
EDL14_ENG_TRAINING_0755	E0448848	PER	DF	N	N	N
EDL14_ENG_TRAINING_0756	NIL0008	PER	DF	N	N	Y
EDL14_ENG_TRAINING_0757	E0525761	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0758	NIL0070	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_0759	E0257933	GPE	NW	N	N	N
EDL14_ENG_TRAINING_0760	E0498054	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_0761	E0094353	GPE	NW	Y	Y	N
